,月份,股票代码,股票名称
0,2007-10,600036,招商银行
0,2007-10,600048,保利发展
0,2007-10,600050,中国联通
0,2007-10,600085,同仁堂
0,2007-10,600104,上汽集团
0,2007-10,600196,复星医药
0,2007-10,600309,万华化学
0,2007-10,600362,江西铜业
0,2007-10,600383,金地集团
0,2007-10,600489,中金黄金
0,2007-10,600519,贵州茅台
0,2007-10,600547,山东黄金
0,2007-10,600585,海螺水泥
0,2007-10,600660,福耀玻璃
0,2007-10,600690,海尔智家
0,2007-10,600741,华域汽车
0,2007-10,600795,国电电力
0,2007-10,600837,海通证券
0,2007-10,600900,长江电力
0,2007-10,601006,大秦铁路
0,2007-10,601088,中国神华
0,2007-10,601111,中国国航
0,2007-10,601166,兴业银行
0,2007-10,601318,中国平安
0,2007-10,601328,交通银行
0,2007-10,601398,工商银行
0,2007-10,601600,中国铝业
0,2007-10,601628,中国人寿
0,2007-10,601988,中国银行
0,2007-10,601998,中信银行
0,2007-11,600118,中国卫星
0,2007-11,600066,宇通客车
0,2007-11,600068,葛洲坝
0,2007-11,600177,雅戈尔
0,2007-11,600208,新湖中宝
0,2007-11,600271,航天信息
0,2007-11,709,河钢股份
0,2007-11,600170,上海建工
0,2007-11,600188,兖州煤业
0,2007-11,600221,海航控股
0,2007-11,600583,海油工程
0,2007-11,630,铜陵有色
0,2007-11,600100,同方股份
0,2007-11,600153,建发股份
0,2007-11,402,金融街
0,2007-11,600415,小商品城
0,2007-11,792,盐湖股份
0,2007-11,600739,辽宁成大
0,2007-11,601333,广深铁路
0,2007-11,60,中金岭南
0,2007-11,600649,城投控股
0,2007-11,9,中国宝安
0,2007-11,600150,中国船舶
0,2007-11,600256,广汇能源
0,2007-11,39,中集集团
0,2007-11,61,农产品
0,2007-11,778,新兴铸管
0,2007-11,800,一汽解放
0,2007-11,600839,四川长虹
0,2007-11,600875,东方电气
0,2007-11,729,燕京啤酒
0,2007-11,600600,青岛啤酒
0,2007-11,600642,申能股份
0,2007-11,937,冀中能源
0,2007-11,983,山西焦煤
0,2007-11,600549,厦门钨业
0,2007-11,601699,潞安环能
0,2007-11,24,招商地产
0,2007-11,839,中信国安
0,2007-11,878,云南铜业
0,2007-11,960,锡业股份
0,2007-11,600108,亚盛集团
0,2007-11,600316,洪都航空
0,2007-11,600348,华阳股份
0,2007-11,600497,驰宏锌锗
0,2007-11,600809,山西汾酒
0,2007-11,401,冀东水泥
0,2007-11,600058,五矿发展
0,2007-11,600143,金发科技
0,2007-11,600655,豫园股份
0,2007-11,600832,明珠集团
0,2007-11,562,宏源证券
0,2007-11,12,南玻集团
0,2007-11,758,中色股份
0,2007-11,600096,云天化
0,2007-11,600123,兰花科创
0,2007-11,600219,南山铝业
0,2007-11,600895,张江高科
0,2007-11,601666,平煤股份
0,2007-11,528,柳工
0,2007-11,933,神火煤电
0,2007-11,600266,北京城建
0,2007-11,600528,中铁工业
0,2007-11,600598,北大荒
0,2007-11,600694,大商股份
0,2007-11,600811,东方集团
0,2007-11,600997,开滦股份
0,2007-11,601001,晋控煤业
0,2007-11,59,华锦股份
0,2007-11,422,湖北宜化
0,2007-11,807,云铝股份
0,2007-11,969,安泰科技
0,2007-11,600005,武钢股份
0,2007-11,600125,铁龙物流
0,2007-11,600132,重庆啤酒
0,2007-11,600432,吉恩镍业
0,2007-11,600508,上海能源
0,2007-11,600550,保变电气
0,2007-11,600779,水井坊
0,2007-11,600881,亚泰集团
0,2007-11,527,美的电器
0,2007-11,825,太钢不锈
0,2007-11,898,鞍钢股份
0,2007-11,600037,歌华有线
0,2007-11,600331,宏达股份
0,2007-11,600456,宝钛股份
0,2007-11,21,深科技
0,2007-11,680,山推股份
0,2007-11,600183,生益科技
0,2007-11,600307,酒钢宏兴
0,2007-11,600320,振华重工
0,2007-11,600418,江淮汽车
0,2007-11,600500,中化国际
0,2007-11,600812,华北制药
0,2007-11,27,深圳能源
0,2007-11,600008,首创环保
0,2007-11,600026,中远海能
0,2007-11,600151,航天机电
0,2007-11,600428,中远海特
0,2007-11,600635,大众公用
0,2007-11,600808,马钢股份
0,2007-11,600879,航天电子
0,2007-11,31,大悦城
0,2007-11,612,焦作万方
0,2007-11,927,中国铁物
0,2007-11,600004,白云机场
0,2007-11,600018,上港集团
0,2007-11,600220,江苏阳光
0,2007-11,600269,赣粤高速
0,2007-11,600675,中华企业
0,2007-11,600717,天津港
0,2007-11,600631,百联股份(合并前)
0,2007-11,46,泛海控股
0,2007-11,652,泰达股份
0,2007-11,900,现代投资
0,2007-11,959,首钢股份
0,2007-11,600006,东风汽车
0,2007-11,600017,日照港
0,2007-11,600033,福建高速
0,2007-11,600087,南京油运
0,2007-11,600210,紫江企业
0,2007-11,600350,山东高速
0,2007-11,600596,新安股份
0,2007-11,600597,光明乳业
0,2007-11,600601,方正科技
0,2007-11,600663,陆家嘴
0,2007-11,600748,上实发展
0,2007-11,89,深圳机场
0,2007-11,488,晨鸣纸业
0,2007-11,717,韶钢松山
0,2007-11,897,津滨发展
0,2007-11,932,华菱钢铁
0,2007-11,600011,华能国际
0,2007-11,600022,山东钢铁
0,2007-11,600027,华电国际
0,2007-11,600102,莱钢股份
0,2007-11,600236,桂冠电力
0,2007-11,600282,南钢股份
0,2007-11,600569,安阳钢铁
0,2007-11,600643,爱建集团
0,2007-11,600688,上海石化
0,2007-11,600820,隧道股份
0,2007-11,600835,上海机电
0,2007-11,600886,国投电力
0,2007-11,601588,北辰实业
0,2007-11,601872,招商轮船
0,2007-11,601991,大唐发电
0,2007-11,600685,中船防务
0,2007-11,559,万向钱潮
0,2007-11,793,华闻集团
0,2007-11,822,山东海化
0,2007-11,917,电广传媒
0,2007-11,600270,外运发展
0,2007-11,600639,浦东金桥
0,2007-11,600874,创业环保
0,2007-11,629,攀钢钒钛
0,2007-11,912,泸天化
0,2007-11,600110,诺德股份
0,2007-11,600117,西宁特钢
0,2007-11,600308,华泰股份
0,2007-11,600616,金枫酒业
0,2007-11,600653,申华控股
0,2007-11,600770,综艺股份
0,2007-11,600001,邯郸钢铁
0,2007-11,600357,承德钒钛
0,2007-11,88,盐田港
0,2007-11,503,国新健康
0,2007-11,539,粤电力
0,2007-11,767,晋控电力
0,2007-11,829,天音控股
0,2007-11,600007,中国国贸
0,2007-11,600020,中原高速
0,2007-11,600021,上海电力
0,2007-11,600098,广州发展
0,2007-11,600591,上海航空
0,2007-11,600747,大连控股
0,2007-11,600761,安徽合力
0,2007-11,600780,通宝能源
0,2007-11,600863,内蒙华电
0,2007-11,600887,伊利股份
0,2007-11,600961,株冶集团
0,2007-11,36,华联控股
0,2007-11,410,沈阳机床
0,2007-11,541,佛山照明
0,2007-11,581,威孚高科
0,2007-11,636,风华高科
0,2007-11,751,锌业股份
0,2007-11,828,东莞控股
0,2007-11,600012,皖通高速
0,2007-11,600535,天士力
0,2007-11,600628,新世界
0,2007-11,600718,东软集团
0,2007-11,600787,中储股份
0,2007-11,600797,浙大网新
0,2007-11,600851,海欣股份
0,2007-11,29,深房集团
0,2007-11,400,许继电气
0,2007-11,550,江铃汽车
0,2007-11,682,东方电子
0,2007-11,708,中信特钢
0,2007-11,786,北新建材
0,2007-11,970,中科三环
0,2007-11,2110,三钢闽光
0,2007-11,600035,楚天高速
0,2007-11,600088,中视传媒
0,2007-11,600161,天坛生物
0,2007-11,600190,锦州港
0,2007-11,600501,航天晨光
0,2007-11,600662,强生控股
0,2007-11,600754,锦江酒店
0,2007-11,600868,梅雁吉祥
0,2007-11,601002,晋亿实业
0,2007-11,601607,上海医药
0,2007-11,600786,东方锅炉
0,2007-11,66,中国长城
0,2007-11,68,华控赛格
0,2007-11,617,中油资本
0,2007-11,623,吉林敖东
0,2007-11,690,宝新能源
0,2007-11,930,中粮科技
0,2007-11,962,东方钽业
0,2007-11,997,新大陆
0,2007-11,2008,大族激光
0,2007-11,2051,中工国际
0,2007-11,2069,獐子岛
0,2007-11,2078,太阳纸业
0,2007-11,2083,孚日股份
0,2007-11,2097,山河智能
0,2007-11,2106,莱宝高科
0,2007-11,600003,东北高速
0,2007-11,600060,海信视像
0,2007-11,600062,华润双鹤
0,2007-11,600078,澄星股份
0,2007-11,600160,巨化股份
0,2007-11,600171,上海贝岭
0,2007-11,600299,安迪苏
0,2007-11,600312,平高电气
0,2007-11,600361,华联综超
0,2007-11,600410,华胜天成
0,2007-11,600460,士兰微
0,2007-11,600498,烽火通信
0,2007-11,600521,华海药业
0,2007-11,600588,用友网络
0,2007-11,600859,王府井
0,2007-11,600472,包头铝业
0,2007-11,1,平安银行
0,2007-11,2,万科
0,2007-11,63,中兴通讯
0,2007-11,69,华侨城
0,2007-11,157,中联重科
0,2007-11,425,徐工机械
0,2007-11,538,云南白药
0,2007-11,568,泸州老窖
0,2007-11,625,长安汽车
0,2007-11,651,格力电器
0,2007-11,768,中航西飞
0,2007-11,858,五粮液
0,2007-11,876,新希望
0,2007-11,2024,苏宁易购
0,2007-11,600000,浦发银行
0,2007-11,600009,上海机场
0,2007-11,600010,包钢股份
0,2007-11,600015,华夏银行
0,2007-11,600016,民生银行
0,2007-11,600019,宝钢股份
0,2007-11,600028,中国石化
0,2007-11,600029,南方航空
0,2007-11,600030,中信证券
0,2007-11,600031,三一重工
0,2007-11,600036,招商银行
0,2007-11,600048,保利发展
0,2007-11,600050,中国联通
0,2007-11,600085,同仁堂
0,2007-11,600104,上汽集团
0,2007-11,600196,复星医药
0,2007-11,600309,万华化学
0,2007-11,600362,江西铜业
0,2007-11,600383,金地集团
0,2007-11,600489,中金黄金
0,2007-11,600519,贵州茅台
0,2007-11,600547,山东黄金
0,2007-11,600585,海螺水泥
0,2007-11,600660,福耀玻璃
0,2007-11,600690,海尔智家
0,2007-11,600741,华域汽车
0,2007-11,600795,国电电力
0,2007-11,600837,海通证券
0,2007-11,600900,长江电力
0,2007-11,601006,大秦铁路
0,2007-11,601088,中国神华
0,2007-11,601111,中国国航
0,2007-11,601166,兴业银行
0,2007-11,601318,中国平安
0,2007-11,601328,交通银行
0,2007-11,601398,工商银行
0,2007-11,601600,中国铝业
0,2007-11,601628,中国人寿
0,2007-11,601857,中国石油
0,2007-11,601988,中国银行
0,2007-11,601998,中信银行
0,2007-12,600118,中国卫星
0,2007-12,600066,宇通客车
0,2007-12,600068,葛洲坝
0,2007-12,600177,雅戈尔
0,2007-12,600208,新湖中宝
0,2007-12,600271,航天信息
0,2007-12,709,河钢股份
0,2007-12,600170,上海建工
0,2007-12,600188,兖州煤业
0,2007-12,600221,海航控股
0,2007-12,600583,海油工程
0,2007-12,630,铜陵有色
0,2007-12,600100,同方股份
0,2007-12,600153,建发股份
0,2007-12,402,金融街
0,2007-12,600415,小商品城
0,2007-12,792,盐湖股份
0,2007-12,600739,辽宁成大
0,2007-12,601333,广深铁路
0,2007-12,60,中金岭南
0,2007-12,600649,城投控股
0,2007-12,9,中国宝安
0,2007-12,600150,中国船舶
0,2007-12,600256,广汇能源
0,2007-12,39,中集集团
0,2007-12,61,农产品
0,2007-12,778,新兴铸管
0,2007-12,800,一汽解放
0,2007-12,600839,四川长虹
0,2007-12,600875,东方电气
0,2007-12,729,燕京啤酒
0,2007-12,600600,青岛啤酒
0,2007-12,600642,申能股份
0,2007-12,937,冀中能源
0,2007-12,983,山西焦煤
0,2007-12,600549,厦门钨业
0,2007-12,601699,潞安环能
0,2007-12,24,招商地产
0,2007-12,839,中信国安
0,2007-12,878,云南铜业
0,2007-12,960,锡业股份
0,2007-12,600108,亚盛集团
0,2007-12,600316,洪都航空
0,2007-12,600348,华阳股份
0,2007-12,600497,驰宏锌锗
0,2007-12,600809,山西汾酒
0,2007-12,401,冀东水泥
0,2007-12,600058,五矿发展
0,2007-12,600143,金发科技
0,2007-12,600655,豫园股份
0,2007-12,600832,明珠集团
0,2007-12,562,宏源证券
0,2007-12,12,南玻集团
0,2007-12,758,中色股份
0,2007-12,600096,云天化
0,2007-12,600123,兰花科创
0,2007-12,600219,南山铝业
0,2007-12,600895,张江高科
0,2007-12,601666,平煤股份
0,2007-12,528,柳工
0,2007-12,933,神火煤电
0,2007-12,600266,北京城建
0,2007-12,600528,中铁工业
0,2007-12,600598,北大荒
0,2007-12,600694,大商股份
0,2007-12,600811,东方集团
0,2007-12,600997,开滦股份
0,2007-12,601001,晋控煤业
0,2007-12,59,华锦股份
0,2007-12,422,湖北宜化
0,2007-12,807,云铝股份
0,2007-12,969,安泰科技
0,2007-12,600005,武钢股份
0,2007-12,600125,铁龙物流
0,2007-12,600132,重庆啤酒
0,2007-12,600432,吉恩镍业
0,2007-12,600508,上海能源
0,2007-12,600550,保变电气
0,2007-12,600779,水井坊
0,2007-12,600881,亚泰集团
0,2007-12,527,美的电器
0,2007-12,825,太钢不锈
0,2007-12,898,鞍钢股份
0,2007-12,600037,歌华有线
0,2007-12,600331,宏达股份
0,2007-12,600456,宝钛股份
0,2007-12,21,深科技
0,2007-12,680,山推股份
0,2007-12,600183,生益科技
0,2007-12,600307,酒钢宏兴
0,2007-12,600320,振华重工
0,2007-12,600418,江淮汽车
0,2007-12,600500,中化国际
0,2007-12,600812,华北制药
0,2007-12,27,深圳能源
0,2007-12,600008,首创环保
0,2007-12,600026,中远海能
0,2007-12,600151,航天机电
0,2007-12,600380,健康元
0,2007-12,600428,中远海特
0,2007-12,600635,大众公用
0,2007-12,600808,马钢股份
0,2007-12,600879,航天电子
0,2007-12,31,大悦城
0,2007-12,612,焦作万方
0,2007-12,927,中国铁物
0,2007-12,600004,白云机场
0,2007-12,600018,上港集团
0,2007-12,600220,江苏阳光
0,2007-12,600269,赣粤高速
0,2007-12,600675,中华企业
0,2007-12,600717,天津港
0,2007-12,600631,百联股份(合并前)
0,2007-12,46,泛海控股
0,2007-12,652,泰达股份
0,2007-12,900,现代投资
0,2007-12,959,首钢股份
0,2007-12,600006,东风汽车
0,2007-12,600017,日照港
0,2007-12,600033,福建高速
0,2007-12,600087,南京油运
0,2007-12,600210,紫江企业
0,2007-12,600350,山东高速
0,2007-12,600596,新安股份
0,2007-12,600597,光明乳业
0,2007-12,600601,方正科技
0,2007-12,600663,陆家嘴
0,2007-12,600748,上实发展
0,2007-12,89,深圳机场
0,2007-12,488,晨鸣纸业
0,2007-12,717,韶钢松山
0,2007-12,897,津滨发展
0,2007-12,932,华菱钢铁
0,2007-12,600011,华能国际
0,2007-12,600022,山东钢铁
0,2007-12,600027,华电国际
0,2007-12,600102,莱钢股份
0,2007-12,600236,桂冠电力
0,2007-12,600282,南钢股份
0,2007-12,600569,安阳钢铁
0,2007-12,600643,爱建集团
0,2007-12,600688,上海石化
0,2007-12,600820,隧道股份
0,2007-12,600835,上海机电
0,2007-12,600886,国投电力
0,2007-12,601588,北辰实业
0,2007-12,601872,招商轮船
0,2007-12,601991,大唐发电
0,2007-12,600685,中船防务
0,2007-12,559,万向钱潮
0,2007-12,793,华闻集团
0,2007-12,822,山东海化
0,2007-12,917,电广传媒
0,2007-12,600270,外运发展
0,2007-12,600639,浦东金桥
0,2007-12,600874,创业环保
0,2007-12,629,攀钢钒钛
0,2007-12,912,泸天化
0,2007-12,600110,诺德股份
0,2007-12,600117,西宁特钢
0,2007-12,600308,华泰股份
0,2007-12,600616,金枫酒业
0,2007-12,600653,申华控股
0,2007-12,600770,综艺股份
0,2007-12,600001,邯郸钢铁
0,2007-12,600357,承德钒钛
0,2007-12,88,盐田港
0,2007-12,503,国新健康
0,2007-12,539,粤电力
0,2007-12,767,晋控电力
0,2007-12,829,天音控股
0,2007-12,600007,中国国贸
0,2007-12,600020,中原高速
0,2007-12,600021,上海电力
0,2007-12,600098,广州发展
0,2007-12,600591,上海航空
0,2007-12,600747,大连控股
0,2007-12,600761,安徽合力
0,2007-12,600780,通宝能源
0,2007-12,600863,内蒙华电
0,2007-12,600887,伊利股份
0,2007-12,600961,株冶集团
0,2007-12,36,华联控股
0,2007-12,410,沈阳机床
0,2007-12,541,佛山照明
0,2007-12,581,威孚高科
0,2007-12,636,风华高科
0,2007-12,751,锌业股份
0,2007-12,828,东莞控股
0,2007-12,600012,皖通高速
0,2007-12,600535,天士力
0,2007-12,600628,新世界
0,2007-12,600718,东软集团
0,2007-12,600787,中储股份
0,2007-12,600797,浙大网新
0,2007-12,600851,海欣股份
0,2007-12,29,深房集团
0,2007-12,400,许继电气
0,2007-12,550,江铃汽车
0,2007-12,682,东方电子
0,2007-12,708,中信特钢
0,2007-12,786,北新建材
0,2007-12,970,中科三环
0,2007-12,2110,三钢闽光
0,2007-12,600035,楚天高速
0,2007-12,600088,中视传媒
0,2007-12,600161,天坛生物
0,2007-12,600190,锦州港
0,2007-12,600501,航天晨光
0,2007-12,600662,强生控股
0,2007-12,600754,锦江酒店
0,2007-12,600868,梅雁吉祥
0,2007-12,601002,晋亿实业
0,2007-12,601607,上海医药
0,2007-12,600786,东方锅炉
0,2007-12,66,中国长城
0,2007-12,68,华控赛格
0,2007-12,617,中油资本
0,2007-12,623,吉林敖东
0,2007-12,690,宝新能源
0,2007-12,930,中粮科技
0,2007-12,962,东方钽业
0,2007-12,997,新大陆
0,2007-12,2008,大族激光
0,2007-12,2051,中工国际
0,2007-12,2069,獐子岛
0,2007-12,2078,太阳纸业
0,2007-12,2083,孚日股份
0,2007-12,2097,山河智能
0,2007-12,2106,莱宝高科
0,2007-12,600003,东北高速
0,2007-12,600060,海信视像
0,2007-12,600062,华润双鹤
0,2007-12,600078,澄星股份
0,2007-12,600160,巨化股份
0,2007-12,600171,上海贝岭
0,2007-12,600299,安迪苏
0,2007-12,600312,平高电气
0,2007-12,600361,华联综超
0,2007-12,600410,华胜天成
0,2007-12,600460,士兰微
0,2007-12,600498,烽火通信
0,2007-12,600521,华海药业
0,2007-12,600588,用友网络
0,2007-12,600859,王府井
0,2007-12,1,平安银行
0,2007-12,2,万科
0,2007-12,63,中兴通讯
0,2007-12,69,华侨城
0,2007-12,157,中联重科
0,2007-12,425,徐工机械
0,2007-12,538,云南白药
0,2007-12,568,泸州老窖
0,2007-12,625,长安汽车
0,2007-12,651,格力电器
0,2007-12,768,中航西飞
0,2007-12,858,五粮液
0,2007-12,876,新希望
0,2007-12,2024,苏宁易购
0,2007-12,600000,浦发银行
0,2007-12,600009,上海机场
0,2007-12,600010,包钢股份
0,2007-12,600015,华夏银行
0,2007-12,600016,民生银行
0,2007-12,600019,宝钢股份
0,2007-12,600028,中国石化
0,2007-12,600029,南方航空
0,2007-12,600030,中信证券
0,2007-12,600031,三一重工
0,2007-12,600036,招商银行
0,2007-12,600048,保利发展
0,2007-12,600050,中国联通
0,2007-12,600085,同仁堂
0,2007-12,600104,上汽集团
0,2007-12,600196,复星医药
0,2007-12,600309,万华化学
0,2007-12,600362,江西铜业
0,2007-12,600383,金地集团
0,2007-12,600489,中金黄金
0,2007-12,600519,贵州茅台
0,2007-12,600547,山东黄金
0,2007-12,600585,海螺水泥
0,2007-12,600660,福耀玻璃
0,2007-12,600690,海尔智家
0,2007-12,600741,华域汽车
0,2007-12,600795,国电电力
0,2007-12,600837,海通证券
0,2007-12,600900,长江电力
0,2007-12,601006,大秦铁路
0,2007-12,601088,中国神华
0,2007-12,601111,中国国航
0,2007-12,601166,兴业银行
0,2007-12,601318,中国平安
0,2007-12,601328,交通银行
0,2007-12,601398,工商银行
0,2007-12,601600,中国铝业
0,2007-12,601628,中国人寿
0,2007-12,601857,中国石油
0,2007-12,601988,中国银行
0,2007-12,601998,中信银行
0,2008-01,600118,中国卫星
0,2008-01,600066,宇通客车
0,2008-01,600068,葛洲坝
0,2008-01,600177,雅戈尔
0,2008-01,600208,新湖中宝
0,2008-01,600271,航天信息
0,2008-01,709,河钢股份
0,2008-01,600089,特变电工
0,2008-01,600170,上海建工
0,2008-01,600188,兖州煤业
0,2008-01,600221,海航控股
0,2008-01,600583,海油工程
0,2008-01,423,东阿阿胶
0,2008-01,630,铜陵有色
0,2008-01,600100,同方股份
0,2008-01,600153,建发股份
0,2008-01,402,金融街
0,2008-01,600415,小商品城
0,2008-01,792,盐湖股份
0,2008-01,600739,辽宁成大
0,2008-01,601333,广深铁路
0,2008-01,60,中金岭南
0,2008-01,600649,城投控股
0,2008-01,9,中国宝安
0,2008-01,600150,中国船舶
0,2008-01,600256,广汇能源
0,2008-01,39,中集集团
0,2008-01,61,农产品
0,2008-01,778,新兴铸管
0,2008-01,800,一汽解放
0,2008-01,600839,四川长虹
0,2008-01,600875,东方电气
0,2008-01,729,燕京啤酒
0,2008-01,600600,青岛啤酒
0,2008-01,600642,申能股份
0,2008-01,601808,中海油服
0,2008-01,937,冀中能源
0,2008-01,983,山西焦煤
